timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
100780,3,Running,Negative,-9.14,-3.56,2.18,-62.25,13.19,137.88,266.69,7.19,-52.56,-10.72,-10.87,-3.34
100799,3,Running,Negative,-9.15,-2.73,2.13,-32.75,-15.38,117.06,264.50,9.13,-51.56,-10.27,-7.89,-4.16
100820,3,Running,Negative,-7.82,0.61,1.95,-46.06,-38.94,88.25,263.06,11.00,-50.69,-8.94,-6.51,-3.76
100839,3,Running,Negative,-6.14,1.23,3.43,-50.94,-56.56,55.19,262.38,12.63,-49.69,-7.19,-6.17,-2.05
100860,3,Running,Negative,-4.36,0.47,5.64,-27.62,-70.25,-10.44,262.94,13.56,-49.13,-6.30,-5.92,-0.12
100880,3,Running,Negative,-3.47,2.90,6.22,0.94,-80.87,-80.62,264.88,13.63,-49.56,-5.89,-3.03,-0.19
100900,3,Running,Negative,-3.38,5.73,5.22,3.06,-82.25,-117.31,268.25,12.63,-50.19,-5.30,-1.41,-0.65
100920,3,Running,Negative,-2.35,7.36,6.99,-2.44,-75.25,-234.00,273.13,10.38,-50.88,-3.95,0.60,1.34
100940,3,Running,Negative,-2.33,9.39,7.40,47.31,-66.56,-303.38,279.25,6.81,-52.25,-2.02,2.00,-0.87
100960,3,Running,Negative,-1.64,8.39,5.07,43.69,-56.19,-328.25,286.25,2.19,-53.38,-2.52,0.43,0.40
100981,3,Running,Negative,-3.56,9.54,6.37,31.94,-28.69,-374.50,293.75,-3.25,-53.94,-4.15,1.49,2.26
101000,3,Running,Negative,-5.02,9.72,7.40,57.50,-27.50,-368.13,301.19,-8.69,-54.75,-2.84,2.02,1.98
101020,3,Running,Negative,-5.02,11.32,8.14,94.87,-24.37,-347.25,308.44,-14.00,-55.56,-2.26,6.30,0.98
101040,3,Running,Negative,-4.09,15.14,6.01,93.62,-21.19,-317.50,315.31,-18.94,-56.31,-0.39,7.71,0.64
101060,3,Running,Negative,-2.78,14.95,6.75,94.62,-15.69,-265.63,321.38,-23.31,-56.81,1.30,8.74,1.49
101081,3,Running,Negative,-1.62,18.90,5.64,67.75,-22.25,-197.19,326.19,-26.62,-57.13,4.52,11.24,1.55
101100,3,Running,Negative,3.13,16.70,4.57,17.19,-14.81,-124.56,329.31,-28.75,-56.81,8.50,8.05,0.87
101121,3,Running,Negative,3.43,14.86,4.82,-9.81,1.81,-66.06,330.81,-30.06,-56.25,9.07,7.34,-0.46
101140,3,Running,Negative,4.46,12.92,3.36,-33.56,13.94,-10.38,331.00,-30.56,-55.69,9.18,6.10,-2.09
101161,3,Running,Negative,3.99,12.72,2.26,-84.50,26.00,40.50,329.81,-30.37,-54.69,8.61,5.92,-3.07
101181,3,Running,Negative,3.47,12.06,1.44,-110.00,33.25,92.50,327.31,-29.44,-53.50,7.98,4.52,-3.06
101201,3,Running,Negative,2.38,11.72,1.59,-99.06,40.63,129.13,323.94,-28.06,-52.63,6.55,5.38,-3.21
101221,3,Running,Negative,2.06,13.07,2.15,-70.19,42.56,153.19,320.31,-26.25,-52.38,6.89,7.29,-3.19
101242,3,Running,Negative,1.74,16.14,2.63,-40.44,51.00,165.00,316.44,-24.31,-52.69,5.24,10.83,-2.30
101261,3,Running,Negative,0.64,19.68,3.04,-24.37,49.06,177.19,312.50,-22.25,-53.38,2.63,13.22,-2.78
101282,3,Running,Negative,-3.72,21.53,3.48,-34.13,41.19,182.44,308.44,-19.87,-53.81,-1.69,14.41,-2.43
101301,3,Running,Negative,-6.07,20.93,3.46,-50.94,32.50,182.63,304.38,-17.44,-53.75,-3.68,11.54,-1.44
101322,3,Running,Negative,-5.72,17.37,4.63,-41.75,21.81,180.25,300.50,-14.88,-53.56,-3.30,7.90,-0.72
101342,3,Running,Negative,-6.60,14.17,5.42,-9.56,16.44,168.63,296.88,-12.44,-53.81,-3.79,4.84,-0.75
101361,3,Running,Negative,-5.85,12.48,4.97,16.75,12.75,157.06,293.69,-10.06,-54.44,-3.68,3.84,-0.67
101382,3,Running,Negative,-5.17,11.18,4.89,26.37,12.63,148.69,290.69,-7.81,-55.25,-3.74,1.51,-0.59
101401,3,Running,Negative,-5.06,9.11,4.66,28.12,16.25,137.88,287.88,-5.75,-56.00,-4.08,0.49,-1.13
101422,3,Running,Negative,-5.23,7.10,4.04,15.31,24.62,137.06,285.00,-3.75,-56.50,-4.70,-1.66,-1.38
101441,3,Running,Negative,-5.66,5.72,4.25,-7.94,35.75,148.13,281.88,-1.75,-56.56,-5.90,-3.14,-1.00
101462,3,Running,Negative,-7.51,4.00,4.04,-21.87,39.56,156.19,278.38,0.31,-56.00,-7.71,-4.91,-1.03
101482,3,Running,Negative,-8.39,2.87,4.52,-60.13,41.50,173.81,274.56,2.69,-54.56,-9.37,-5.54,-1.47
101502,3,Running,Negative,-8.67,1.18,4.12,-120.06,16.12,189.44,270.81,5.38,-52.19,-9.67,-6.17,-2.16
101522,3,Running,Negative,-8.12,0.85,3.31,-147.50,-11.88,179.56,267.50,8.19,-49.19,-9.59,-6.09,-2.24
101543,3,Running,Negative,-8.34,1.46,3.89,-142.38,-39.13,161.19,264.88,11.00,-46.06,-10.27,-4.99,-2.59
101562,3,Running,Negative,-7.74,2.10,4.25,-148.69,-60.63,129.75,263.00,13.63,-43.00,-9.15,-5.07,-1.40
101583,3,Running,Negative,-7.04,1.39,5.89,-115.06,-72.75,86.12,261.94,15.94,-40.44,-9.12,-5.10,-0.84
101602,3,Running,Negative,-5.98,1.30,6.82,-58.44,-79.25,19.31,262.00,17.56,-39.13,-8.84,-3.98,-0.89
101623,3,Running,Negative,-5.59,2.41,6.07,-35.69,-81.75,-51.13,263.31,18.37,-38.81,-8.47,-3.16,-1.59
101642,3,Running,Negative,-3.84,1.68,4.49,-16.37,-77.00,-120.00,265.94,18.31,-39.25,-5.55,-5.55,-2.83
101663,3,Running,Negative,-1.20,-1.18,4.65,39.44,-54.69,-208.63,269.81,16.94,-40.75,-3.09,-7.89,-2.20
101683,3,Running,Negative,0.04,0.01,5.67,127.62,-28.81,-308.69,275.25,13.75,-44.06,-3.37,-3.55,0.49
101702,3,Running,Negative,-2.15,7.65,6.69,178.31,-25.00,-360.13,281.94,9.13,-48.44,-4.85,5.42,0.14
101723,3,Running,Negative,-2.42,12.82,5.82,141.75,-21.75,-356.19,288.88,4.06,-51.94,-3.05,4.89,-1.17
101743,3,Running,Negative,-2.00,11.26,4.91,65.19,-5.44,-366.50,295.94,-1.37,-53.63,-1.36,2.53,-0.15
101763,3,Running,Negative,-2.68,10.43,6.20,59.44,7.13,-364.94,303.06,-7.13,-54.44,-2.60,3.32,1.44
101783,3,Running,Negative,-3.80,12.20,7.35,89.87,-1.12,-336.50,309.94,-12.63,-55.31,-0.91,7.67,1.31
101803,3,Running,Negative,-1.22,16.15,6.53,89.37,-7.88,-267.63,315.88,-17.12,-56.19,2.81,8.29,1.03
101823,3,Running,Negative,1.34,15.96,5.62,62.81,-1.06,-190.69,320.25,-20.50,-56.81,6.17,7.17,0.52
101844,3,Running,Negative,3.06,14.51,5.28,42.31,5.31,-125.56,323.19,-22.81,-57.13,7.79,6.93,-0.11
101863,3,Running,Negative,4.77,15.31,3.56,3.94,17.81,-70.00,324.75,-24.37,-57.13,9.06,7.71,-1.69
101884,3,Running,Negative,5.12,14.79,2.43,-56.44,36.56,-19.31,324.81,-25.19,-56.44,9.59,5.15,-2.88
101903,3,Running,Negative,5.49,11.62,1.91,-91.62,57.06,24.62,323.56,-25.56,-55.25,9.55,3.84,-3.01
101924,3,Running,Negative,5.19,11.11,2.11,-78.25,73.19,64.87,321.38,-25.44,-54.44,9.09,5.77,-2.96
101944,3,Running,Negative,5.05,14.44,1.83,-48.88,85.00,97.81,318.56,-24.94,-54.44,9.36,8.45,-3.52
101964,3,Running,Negative,4.79,17.36,2.00,-54.69,95.37,112.75,315.31,-24.31,-54.69,8.09,13.26,-2.78
101984,3,Running,Negative,2.32,21.49,2.15,-71.75,95.25,142.38,311.44,-23.19,-54.75,4.46,14.00,-2.32
102004,3,Running,Negative,-2.61,21.66,3.54,-70.56,77.56,159.25,307.31,-21.69,-54.63,-0.13,14.05,-1.42
102024,3,Running,Negative,-4.76,20.72,4.03,-58.44,55.19,168.69,303.19,-19.75,-54.50,-2.52,12.55,-1.28
102044,3,Running,Negative,-6.19,18.16,4.14,-37.00,35.56,169.94,299.38,-17.50,-54.50,-3.72,9.76,-0.70
102064,3,Running,Negative,-5.84,15.93,4.81,-0.56,21.50,173.19,295.75,-15.06,-54.94,-4.04,5.69,-0.61
102084,3,Running,Negative,-6.10,12.67,5.40,29.94,10.00,164.44,292.50,-12.50,-55.88,-3.72,4.38,-0.47
102104,3,Running,Negative,-5.31,11.46,4.89,44.44,4.75,157.63,289.44,-10.00,-57.06,-3.18,2.08,-0.69
102124,3,Running,Negative,-4.82,9.57,4.37,46.44,6.44,147.75,286.56,-7.63,-58.19,-3.67,0.75,-0.74
102144,3,Running,Negative,-5.22,8.44,3.89,38.19,11.00,141.81,283.75,-5.31,-59.19,-4.64,-1.28,-1.57
102164,3,Running,Negative,-5.89,6.47,3.29,17.69,22.19,145.38,280.81,-3.13,-59.81,-5.56,-2.83,-1.43
102185,3,Running,Negative,-6.89,4.29,3.20,8.31,29.44,151.19,277.44,-0.88,-59.88,-7.19,-4.97,-1.51
102204,3,Running,Negative,-7.83,2.92,3.56,-32.25,49.88,176.31,273.56,1.50,-59.38,-8.48,-6.23,-1.29
102225,3,Running,Negative,-8.70,1.29,3.29,-54.63,47.25,184.75,269.50,4.06,-58.31,-9.63,-6.99,-2.07
102244,3,Running,Negative,-9.46,1.65,2.65,-71.56,43.50,180.69,265.75,6.50,-56.50,-11.05,-6.98,-2.24
102265,3,Running,Negative,-10.26,1.53,3.56,-115.31,12.25,146.31,262.75,8.75,-54.13,-11.68,-6.10,-2.02
102285,3,Running,Negative,-10.57,2.57,4.07,-136.06,-20.06,113.94,260.75,10.75,-51.38,-11.59,-5.85,-1.29
102306,3,Running,Negative,-9.57,1.54,5.42,-129.63,-49.31,69.87,259.81,12.50,-48.75,-10.96,-5.22,-0.49
102325,3,Running,Negative,-7.86,1.86,5.24,-95.25,-79.25,11.25,260.25,13.88,-46.88,-7.94,-6.79,-1.31
102346,3,Running,Negative,-4.64,0.55,4.09,-53.06,-88.19,-61.44,261.94,14.44,-46.13,-5.95,-6.52,-2.36
102365,3,Running,Negative,-1.50,0.12,3.73,4.69,-82.37,-152.31,265.13,13.75,-46.63,-2.81,-6.53,-2.96
102385,3,Running,Negative,0.06,0.37,4.70,70.50,-63.88,-251.50,270.00,11.44,-48.50,-1.66,-4.71,-0.97
102405,3,Running,Negative,-1.46,8.87,6.69,100.62,-59.31,-298.81,276.31,7.50,-51.63,-4.39,5.93,0.25
102425,3,Running,Negative,-3.14,16.37,4.45,98.75,-63.19,-340.00,283.38,2.94,-54.44,-2.89,5.95,-1.20
102446,3,Running,Negative,-1.89,13.47,3.44,-12.00,-41.69,-346.19,290.50,-1.94,-54.81,-0.81,3.40,-1.55
102465,3,Running,Negative,-1.29,9.26,4.60,-29.50,-17.37,-332.13,297.19,-6.94,-53.81,-1.95,-1.29,-0.27
102486,3,Running,Negative,-2.90,6.47,5.29,33.88,-15.38,-338.38,303.88,-12.00,-53.44,-0.45,-1.17,-0.13
102505,3,Running,Negative,-2.49,6.28,6.64,128.06,-10.00,-327.63,310.69,-17.06,-54.38,0.52,1.75,0.67
102526,3,Running,Negative,-2.44,11.89,5.61,170.63,-15.25,-283.94,317.31,-21.62,-56.38,2.82,6.49,0.64
102546,3,Running,Negative,-0.18,18.80,6.28,107.06,-15.44,-208.75,322.50,-25.19,-57.75,5.98,12.15,0.51
102566,3,Running,Negative,1.43,20.66,5.12,16.75,-4.38,-114.94,325.44,-27.37,-57.88,7.77,11.29,1.27
102586,3,Running,Negative,2.54,17.95,4.57,-46.44,10.88,-43.19,326.31,-28.44,-57.06,8.31,8.08,0.09
102607,3,Running,Negative,3.19,14.17,3.95,-85.25,25.94,4.75,325.75,-28.81,-55.81,8.63,5.71,-1.65
102626,3,Running,Negative,4.18,10.44,3.64,-105.62,36.50,44.88,324.13,-28.62,-54.31,8.99,3.58,-1.46
102647,3,Running,Negative,4.04,11.01,3.80,-91.69,40.06,81.56,321.75,-27.94,-53.19,8.25,6.23,-1.63
102666,3,Running,Negative,3.57,14.49,3.26,-72.81,44.75,110.06,318.88,-26.81,-52.69,7.80,8.41,-2.13
102687,3,Running,Negative,3.15,16.22,3.25,-50.13,47.63,130.50,315.75,-25.44,-52.69,5.91,10.82,-1.50
102707,3,Running,Negative,0.25,19.01,3.86,-24.50,43.25,146.69,312.38,-23.75,-53.19,2.49,13.66,-0.98
102726,3,Running,Negative,-4.55,23.73,4.80,-27.31,28.50,164.00,308.88,-21.69,-53.69,-2.00,16.66,-0.74
102747,3,Running,Negative,-6.16,23.45,5.06,-53.44,14.81,179.56,305.13,-19.12,-53.63,-3.91,14.52,-0.12
102767,3,Running,Negative,-6.93,18.06,5.31,-48.56,1.69,177.88,301.44,-16.37,-53.25,-4.49,9.02,0.08
102787,3,Running,Negative,-6.26,15.16,5.73,-15.06,-9.56,177.75,298.00,-13.56,-53.31,-3.42,7.08,-0.26
102807,3,Running,Negative,-5.62,12.11,5.42,8.50,-9.00,176.88,294.63,-10.69,-53.75,-3.65,3.21,-0.30
102827,3,Running,Negative,-5.08,10.26,4.81,28.06,-6.56,161.56,291.56,-8.00,-54.50,-3.16,0.36,-0.72
102847,3,Running,Negative,-4.53,7.80,4.26,42.38,0.88,146.75,288.75,-5.56,-55.44,-3.54,-0.93,-1.44
102867,3,Running,Negative,-4.21,6.14,4.35,42.25,5.69,140.06,286.00,-3.50,-56.44,-4.02,-2.44,-1.67
102887,3,Running,Negative,-4.78,4.95,4.07,36.75,20.12,134.88,283.13,-1.50,-57.19,-5.13,-3.53,-1.55
102907,3,Running,Negative,-6.19,3.42,3.68,6.19,39.19,149.31,279.94,0.44,-57.44,-7.28,-5.17,-2.34
102927,3,Running,Negative,-7.62,2.26,3.21,-14.81,39.94,155.69,276.44,2.56,-56.94,-8.77,-7.33,-2.03
102948,3,Running,Negative,-8.75,1.26,3.06,-39.88,32.06,170.69,272.88,5.06,-56.00,-9.52,-6.99,-3.35
102967,3,Running,Negative,-9.74,1.90,2.44,-71.12,3.81,163.38,269.56,7.63,-54.69,-10.58,-6.07,-3.74
102988,3,Running,Negative,-8.42,0.66,3.68,-105.81,-25.31,146.44,267.00,10.19,-52.44,-10.22,-6.35,-2.15
103008,3,Running,Negative,-7.96,1.44,3.93,-124.50,-52.19,109.87,265.38,12.56,-50.00,-9.40,-5.30,-1.52
103028,3,Running,Negative,-6.51,2.25,4.55,-123.94,-76.94,63.31,264.94,14.56,-47.56,-8.40,-5.22,-1.53
103048,3,Running,Negative,-5.23,1.04,5.24,-91.37,-85.31,11.88,265.44,16.06,-45.81,-6.70,-6.22,-0.98
103067,3,Running,Negative,-3.19,0.85,5.60,-34.75,-83.12,-47.88,266.88,16.75,-45.38,-5.44,-5.09,-1.23
103088,3,Running,Negative,-0.95,2.31,4.75,17.00,-70.31,-114.50,269.38,16.37,-46.13,-3.09,-3.67,-2.08
103108,3,Running,Negative,0.64,3.32,4.20,51.00,-46.50,-188.63,272.94,14.69,-47.81,-1.23,-3.48,-1.57
103128,3,Running,Negative,1.02,7.57,7.43,100.62,-24.37,-270.81,277.81,11.44,-50.31,-1.78,4.51,0.57
103148,3,Running,Negative,-0.39,14.64,6.27,98.12,-15.38,-301.44,283.56,7.13,-53.00,-1.82,7.21,0.54
103168,3,Running,Negative,0.00,13.34,4.23,12.19,3.00,-293.94,289.25,2.50,-54.06,-0.62,2.60,-0.78
103188,3,Running,Negative,-0.12,8.54,4.73,-18.81,13.56,-297.19,294.88,-2.31,-53.56,-0.22,-1.28,0.36
103209,3,Running,Negative,-0.66,6.68,6.72,-3.56,30.94,-307.06,300.56,-7.44,-53.00,-0.16,0.72,2.01
103228,3,Running,Negative,-1.45,10.58,8.46,14.50,28.87,-304.06,306.06,-12.38,-52.88,1.23,6.01,3.44
103249,3,Running,Negative,0.17,13.95,8.67,27.06,25.87,-237.88,310.81,-16.56,-52.81,3.73,5.71,2.67
103268,3,Running,Negative,2.12,11.60,7.89,0.25,29.44,-177.31,314.31,-19.87,-52.38,5.49,4.22,1.96
103289,3,Running,Negative,2.66,9.86,8.20,-9.63,27.69,-115.31,316.50,-22.19,-51.69,6.14,3.43,2.80
103309,3,Running,Negative,3.48,10.79,7.27,2.19,21.50,-55.56,317.69,-23.56,-51.50,7.52,4.56,0.26
103329,3,Running,Negative,4.31,11.23,4.65,2.75,23.94,-29.37,317.75,-24.12,-51.50,8.75,3.17,-1.02
103349,3,Running,Negative,4.63,9.37,4.32,-13.44,42.19,31.75,316.94,-24.31,-51.56,8.21,2.65,-0.69
103369,3,Running,Negative,3.74,10.78,5.02,-0.06,44.63,52.25,315.31,-23.87,-52.38,7.62,8.21,-1.07
103389,3,Running,Negative,4.22,17.28,4.36,22.87,48.75,94.12,312.94,-22.87,-53.56,8.35,12.04,-1.45
103409,3,Running,Negative,4.64,21.25,3.52,-48.56,66.19,130.38,309.81,-21.62,-53.94,6.33,14.61,-1.59
103429,3,Running,Negative,1.53,20.76,3.06,-82.31,64.25,150.00,306.00,-20.12,-53.56,3.07,12.24,-2.41
103449,3,Running,Negative,-2.18,18.11,3.15,-83.31,43.63,149.75,302.31,-18.37,-52.75,0.18,10.11,-2.35
103470,3,Running,Negative,-3.12,16.73,3.41,-61.81,22.44,149.75,298.88,-16.37,-52.06,-1.04,8.76,-2.12
103489,3,Running,Negative,-3.92,13.79,4.57,-23.94,6.44,142.81,295.88,-14.31,-51.88,-1.57,5.79,-0.88
103510,3,Running,Negative,-4.37,13.17,5.30,28.37,-5.63,134.88,293.31,-12.19,-52.56,-2.48,6.20,-0.56
103529,3,Running,Negative,-5.05,13.31,4.82,55.13,-11.06,126.50,291.00,-10.06,-53.81,-3.03,5.33,-1.42
103550,3,Running,Negative,-4.29,13.02,3.81,47.31,-9.50,116.44,288.94,-8.06,-55.00,-2.65,2.22,-1.89
103569,3,Running,Negative,-4.04,9.48,3.66,37.81,-5.88,108.37,286.94,-6.25,-55.88,-3.03,0.59,-2.21
103590,3,Running,Negative,-3.84,7.50,3.41,28.94,-1.12,109.06,284.94,-4.44,-56.56,-3.65,-2.16,-2.73
103610,3,Running,Negative,-4.64,4.93,2.70,20.37,2.00,112.25,282.69,-2.63,-56.94,-4.64,-3.93,-3.01
103630,3,Running,Negative,-5.53,3.76,2.10,8.88,12.44,126.25,279.94,-0.69,-57.13,-6.52,-5.70,-2.69
103650,3,Running,Negative,-7.22,2.01,2.86,-10.19,32.25,165.69,276.56,1.56,-56.94,-8.20,-6.71,-1.97
103670,3,Running,Negative,-8.81,1.82,3.59,-10.44,32.31,179.81,272.81,4.06,-56.63,-10.20,-5.18,-2.01
103690,3,Running,Negative,-9.46,3.50,3.29,-43.38,19.62,167.94,269.31,6.63,-55.75,-11.13,-4.68,-2.21
103711,3,Running,Negative,-10.19,4.42,3.36,-82.81,-4.63,144.56,266.44,8.94,-54.13,-11.80,-3.41,-2.72
103730,3,Running,Negative,-10.53,5.12,4.00,-115.62,-32.75,116.06,264.50,11.19,-51.81,-10.82,-4.46,-1.76
103750,3,Running,Negative,-7.93,1.74,4.80,-120.25,-53.56,75.12,263.56,13.06,-49.44,-9.19,-6.61,-0.36
103771,3,Running,Negative,-6.27,0.28,6.37,-61.25,-72.62,8.31,263.88,14.31,-48.06,-6.40,-6.98,0.59
103790,3,Running,Negative,-3.34,1.87,5.98,1.12,-76.44,-71.94,265.56,14.56,-48.38,-5.14,-4.26,-0.30
103811,3,Running,Negative,-1.98,3.50,5.91,12.69,-72.56,-114.06,268.69,13.44,-49.38,-3.15,-2.88,-0.37
103830,3,Running,Negative,-0.14,5.16,6.94,35.19,-47.38,-247.81,273.44,10.81,-50.75,-2.63,0.46,2.16
103851,3,Running,Negative,-2.89,13.85,9.34,47.75,-46.13,-286.69,279.44,6.88,-52.63,-3.44,8.85,0.98
103871,3,Running,Negative,-1.72,16.86,7.29,0.00,-32.88,-313.31,285.75,2.50,-53.44,-1.13,6.33,0.64
103891,3,Running,Negative,0.58,9.12,5.78,-73.81,2.25,-318.13,292.00,-2.31,-52.31,0.53,-1.52,0.78
103911,3,Running,Negative,-0.84,4.59,7.28,-62.19,18.94,-318.63,297.94,-7.44,-51.19,-0.69,-3.97,1.59
103931,3,Running,Negative,-2.18,4.14,8.40,79.25,15.56,-321.44,304.19,-12.50,-51.56,-0.38,-1.14,2.17
103951,3,Running,Negative,-2.96,9.09,7.31,122.94,10.31,-314.13,310.44,-17.31,-53.13,-0.10,5.87,1.42
103972,3,Running,Negative,-2.19,15.10,6.40,115.25,-10.88,-247.63,316.13,-21.37,-54.50,2.44,7.88,1.31
103991,3,Running,Negative,-0.29,15.18,6.15,70.25,-17.06,-173.94,320.38,-24.19,-55.13,5.04,7.76,0.07
104012,3,Running,Negative,1.60,14.00,5.44,27.44,-16.81,-117.81,323.31,-26.06,-54.94,6.60,6.42,-0.41
104031,3,Running,Negative,3.60,12.50,3.60,6.13,-7.63,-71.25,325.06,-27.25,-54.63,8.13,5.05,-2.15
104052,3,Running,Negative,3.93,11.79,2.49,-18.06,6.88,-24.94,325.69,-27.87,-54.19,8.88,4.28,-2.70
104071,3,Running,Negative,4.44,10.92,2.21,-28.56,14.88,-2.38,325.13,-27.94,-53.81,9.18,4.14,-3.09
104091,3,Running,Negative,4.55,12.00,1.65,-29.75,31.56,41.50,323.69,-27.56,-53.94,9.57,6.65,-4.00
104112,3,Running,Negative,5.51,14.62,1.26,-27.75,61.19,89.81,321.38,-26.87,-54.38,10.06,8.86,-3.66
104131,3,Running,Negative,5.17,17.63,1.81,-35.13,74.37,112.94,318.44,-26.00,-54.88,7.07,14.32,-2.97
104152,3,Running,Negative,1.32,22.53,2.02,-62.69,72.69,139.06,314.88,-24.75,-55.06,3.04,15.07,-3.03
104172,3,Running,Negative,-2.32,22.19,3.01,-83.62,53.44,152.50,311.00,-23.06,-54.63,-0.29,13.84,-2.99
104192,3,Running,Negative,-5.11,19.82,2.82,-84.50,31.62,161.88,307.13,-20.94,-53.88,-2.30,11.11,-3.09
104212,3,Running,Negative,-6.58,15.32,3.99,-51.94,11.56,162.50,303.56,-18.56,-53.44,-3.41,7.19,-1.28
104233,3,Running,Negative,-6.09,14.41,4.18,0.19,-4.56,168.00,300.31,-16.00,-53.81,-2.59,6.21,-1.49
104252,3,Running,Negative,-5.22,12.81,4.48,33.88,-8.19,164.50,297.25,-13.31,-54.81,-2.32,4.88,-1.70
104273,3,Running,Negative,-5.10,12.38,3.71,46.06,0.37,155.06,294.31,-10.75,-56.06,-3.66,3.60,-1.35
104292,3,Running,Negative,-5.39,11.09,3.99,41.25,11.50,149.25,291.38,-8.44,-57.25,-4.34,1.83,-1.10
104313,3,Running,Negative,-6.17,9.16,3.98,23.31,23.81,148.75,288.31,-6.19,-58.06,-5.61,-0.64,-1.52
104332,3,Running,Negative,-6.96,6.74,3.55,0.12,38.25,156.88,285.00,-4.00,-58.38,-6.57,-2.46,-1.51
104353,3,Running,Negative,-7.64,5.09,3.76,-30.06,51.44,175.31,281.13,-1.69,-58.06,-8.59,-5.10,-1.25
104373,3,Running,Negative,-8.77,2.58,4.18,-44.00,53.88,186.38,276.81,0.81,-57.13,-10.00,-5.63,-1.16
104393,3,Running,Negative,-10.23,2.31,4.20,-82.06,46.38,207.13,272.38,3.56,-55.50,-11.27,-5.14,-1.13
104413,3,Running,Negative,-9.51,1.62,3.12,-102.19,27.06,198.94,268.31,6.44,-53.38,-11.89,-4.42,-1.63
104433,3,Running,Negative,-9.86,3.43,3.93,-135.19,0.31,173.19,265.00,9.13,-50.56,-11.09,-4.03,-2.11
104453,3,Running,Negative,-9.04,2.70,4.40,-185.19,-32.13,137.75,262.75,11.56,-46.88,-10.43,-5.40,-1.53
104473,3,Running,Negative,-8.05,-0.03,6.32,-175.13,-56.31,76.44,261.75,13.56,-43.31,-9.12,-7.27,-0.28
104493,3,Running,Negative,-6.49,-0.64,7.13,-106.81,-74.25,-0.56,262.25,14.81,-41.00,-7.90,-5.94,-0.42
104513,3,Running,Negative,-4.56,0.55,6.31,-52.56,-80.19,-77.94,264.13,15.25,-40.25,-6.14,-5.48,-1.60
104533,3,Running,Negative,-2.35,0.80,4.94,-14.75,-65.31,-156.88,267.31,14.56,-40.56,-2.21,-6.43,-1.76
104553,3,Running,Negative,0.81,-0.13,6.23,45.31,-32.75,-247.81,271.88,12.31,-42.00,-1.03,-5.32,0.10
104574,3,Running,Negative,-0.76,6.38,9.98,117.25,-15.50,-323.38,277.75,8.44,-44.75,-2.89,3.32,0.88
104593,3,Running,Negative,-2.20,12.29,7.06,93.12,-8.19,-344.06,284.31,3.81,-47.44,-1.95,4.14,0.90
104614,3,Running,Negative,-1.12,8.34,4.97,31.00,18.62,-340.44,290.75,-1.12,-48.50,-0.91,-1.86,-1.01
104633,3,Running,Negative,-1.63,4.04,5.65,15.94,40.31,-360.13,297.38,-6.75,-48.50,-1.04,-4.59,-0.25
104654,3,Running,Negative,-4.73,2.18,6.42,92.37,33.13,-377.56,304.38,-12.69,-49.13,-2.18,-4.75,0.00
104674,3,Running,Negative,-4.38,4.00,6.32,130.69,26.50,-375.88,311.88,-18.50,-50.81,-0.99,1.92,0.37
104694,3,Running,Negative,-3.66,12.81,7.38,182.94,2.31,-328.13,319.19,-23.81,-52.81,1.91,10.61,1.70
104714,3,Running,Negative,-1.91,22.58,6.13,77.69,-1.94,-236.06,324.88,-27.87,-53.56,3.95,16.85,1.94
104735,3,Running,Negative,0.28,22.11,5.78,-16.62,-3.44,-133.69,328.00,-30.25,-52.56,5.42,14.03,0.19
104754,3,Running,Negative,0.87,16.43,4.88,-65.94,2.94,-54.75,329.00,-31.37,-50.88,6.43,7.70,-1.54
104774,3,Running,Negative,2.04,11.65,3.94,-59.06,8.63,5.56,328.69,-31.56,-49.63,6.94,4.44,-2.12
104794,3,Running,Negative,3.12,8.79,3.71,-55.56,9.88,30.62,327.50,-31.12,-49.06,8.43,2.44,-1.65
104814,3,Running,Negative,2.83,10.54,3.24,-27.44,16.75,70.69,325.63,-30.19,-49.44,7.91,5.56,-2.85
104835,3,Running,Negative,2.37,15.38,3.12,-31.25,33.31,121.56,323.00,-28.87,-49.94,6.82,9.97,-2.28
104854,3,Running,Negative,1.96,17.73,3.86,-37.25,40.19,139.81,319.81,-27.31,-50.44,6.09,13.03,-1.87
104875,3,Running,Negative,0.16,20.31,3.92,-36.44,42.25,148.94,316.44,-25.62,-50.94,2.59,14.20,-1.70
104895,3,Running,Negative,-3.58,21.71,4.09,-24.81,28.69,159.88,312.94,-23.69,-51.50,-2.57,14.35,-1.37
104915,3,Running,Negative,-7.24,20.22,3.70,-9.44,10.25,170.44,309.50,-21.25,-52.13,-4.43,11.87,-1.80
104935,3,Running,Negative,-6.33,16.11,3.23,19.19,2.06,167.56,306.25,-18.75,-53.06,-2.83,7.26,-2.38
104955,3,Running,Negative,-5.10,13.41,3.53,53.50,9.81,164.56,303.19,-16.25,-54.56,-1.41,5.60,-2.62
104975,3,Running,Negative,-3.47,11.86,2.82,67.25,32.69,163.44,299.94,-13.94,-56.44,-0.98,3.50,-2.70
104995,3,Running,Negative,-3.39,11.00,2.35,61.50,59.44,151.88,296.56,-11.94,-58.25,-1.65,2.29,-2.43
105015,3,Running,Negative,-4.41,9.65,2.78,45.25,83.06,140.38,293.06,-10.31,-59.75,-3.18,0.96,-1.92
