timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
135637,4,Running,Negative,0.59,39.33,3.27,341.75,-215.69,-82.25,314.88,1.00,-72.06,3.67,30.01,-0.94
135656,4,Running,Negative,4.55,39.00,1.85,129.50,-157.25,9.75,317.38,1.75,-75.81,3.47,18.34,2.64
135677,4,Running,Negative,4.91,23.27,2.83,6.19,-141.19,39.75,318.94,3.06,-76.56,2.51,8.76,-0.97
135696,4,Running,Negative,0.02,11.33,4.60,-69.56,-112.94,48.13,319.81,4.50,-75.56,-0.38,-0.61,1.27
135717,4,Running,Negative,1.89,7.64,2.15,-79.12,-128.06,39.44,321.00,5.94,-74.37,2.06,-3.27,-1.13
135736,4,Running,Negative,4.87,3.03,1.05,-79.19,-114.25,39.06,322.13,7.25,-73.00,3.96,-6.86,-2.70
135757,4,Running,Negative,4.83,1.53,-0.12,-97.69,-96.06,47.75,322.81,8.69,-71.50,3.24,-9.31,-3.12
135776,4,Running,Negative,5.01,-1.45,-2.12,-98.31,-94.19,49.81,323.31,10.19,-69.81,3.63,-11.81,-6.19
135796,4,Running,Negative,6.25,-3.34,-2.64,-76.75,-63.69,43.94,323.63,11.50,-68.37,5.07,-11.73,-6.95
135817,4,Running,Negative,7.66,-2.67,-3.96,-65.87,-32.06,49.00,323.44,12.63,-67.19,6.12,-11.41,-8.30
135836,4,Running,Negative,8.85,-2.56,-4.62,-80.37,15.81,63.56,322.50,13.69,-65.62,6.18,-12.37,-8.08
135857,4,Running,Negative,8.11,-4.52,-3.05,-89.19,60.75,60.94,320.94,14.38,-63.50,4.88,-13.37,-6.07
135876,4,Running,Negative,5.63,-3.36,-0.44,-63.94,82.56,39.94,319.38,14.44,-61.69,3.08,-11.55,-3.32
135897,4,Running,Negative,5.44,-2.31,2.41,5.88,85.94,22.12,318.00,14.06,-60.94,3.24,-8.76,-1.50
135916,4,Running,Negative,6.85,2.94,5.92,43.00,79.06,13.63,316.88,13.50,-61.88,6.06,-3.21,1.51
135937,4,Running,Negative,10.29,10.70,2.78,151.50,44.50,-35.00,317.00,12.06,-65.37,9.60,7.64,-3.96
135957,4,Running,Negative,10.16,30.07,-0.84,308.75,97.19,-117.31,317.31,9.31,-70.94,5.30,29.48,-7.76
135978,4,Running,Negative,0.24,39.33,-7.50,260.38,127.75,-36.81,316.19,7.44,-76.31,-6.58,29.89,-2.79
135997,4,Running,Negative,-5.84,39.33,-2.42,60.25,127.62,106.75,312.38,8.38,-78.50,-6.75,27.72,-2.17
136018,4,Running,Negative,-5.34,28.15,0.36,-123.69,143.56,106.56,308.31,9.88,-76.06,-5.73,4.88,-1.02
136037,4,Running,Negative,-3.87,9.98,1.85,-73.87,143.94,91.19,304.63,10.94,-73.62,-5.75,-1.59,-0.86
136058,4,Running,Negative,-2.86,4.76,1.20,12.94,135.31,91.25,301.00,11.81,-72.87,-4.98,-4.99,-1.65
136077,4,Running,Negative,-3.10,3.43,1.54,47.13,131.44,91.62,297.19,12.75,-73.06,-5.35,-6.73,-1.35
136098,4,Running,Negative,-4.17,1.87,-0.13,20.87,117.19,72.25,293.88,13.56,-73.12,-6.45,-8.77,-3.56
136118,4,Running,Negative,-4.56,-1.06,-1.66,-46.06,117.62,41.31,291.38,13.81,-71.94,-7.92,-10.26,-5.17
136137,4,Running,Negative,-6.33,-2.63,-0.44,-127.50,132.94,21.25,289.56,13.38,-69.19,-10.78,-12.10,-4.07
136158,4,Running,Negative,-9.34,-2.55,-1.14,-153.63,116.37,35.56,287.81,13.00,-65.94,-11.37,-13.31,-3.96
136178,4,Running,Negative,-8.90,-5.36,-0.37,-152.38,76.81,46.88,286.38,13.06,-62.44,-10.97,-14.11,-5.62
136198,4,Running,Negative,-8.86,-6.19,-1.42,-134.06,37.38,18.94,285.69,13.13,-59.50,-13.29,-14.75,-3.45
136218,4,Running,Negative,-14.44,-10.64,8.87,-160.25,-50.38,-106.81,287.56,12.25,-56.75,-13.94,-20.18,4.38
136239,4,Running,Negative,-9.37,3.31,5.94,28.37,-120.00,-187.69,292.06,10.56,-57.69,-9.86,-5.88,4.65
136258,4,Running,Negative,-9.91,5.28,11.05,108.94,-159.75,-293.94,298.44,7.75,-60.13,-15.03,5.19,7.13
136279,4,Running,Negative,-15.28,21.84,10.96,209.06,-305.69,-438.31,309.56,3.06,-63.94,-13.04,21.17,0.00
136298,4,Running,Negative,-9.64,39.26,-8.61,429.13,-304.38,-282.38,319.94,-0.56,-72.31,-3.52,29.99,-9.55
136319,4,Running,Negative,-0.25,39.33,0.99,275.00,-194.81,-80.44,325.75,-1.94,-78.19,2.69,29.74,-2.52
136338,4,Running,Negative,3.36,38.50,1.49,4.31,-146.56,44.44,328.00,-0.94,-79.37,2.26,14.68,0.65
136359,4,Running,Negative,1.67,17.21,1.18,-104.25,-98.00,90.06,328.13,0.94,-77.75,0.10,3.09,-0.44
136378,4,Running,Negative,0.24,8.72,2.48,-99.37,-84.25,97.44,327.63,3.19,-75.69,0.41,-5.11,-0.76
136399,4,Running,Negative,1.94,3.07,0.37,-80.50,-82.87,91.62,327.19,5.19,-74.31,2.27,-7.37,-3.46
136418,4,Running,Negative,4.94,-0.79,-0.71,-92.12,-56.31,67.50,326.88,6.88,-72.81,5.16,-11.73,-2.43
136439,4,Running,Negative,7.16,-3.19,-0.13,-85.69,-43.38,41.19,326.75,8.06,-71.12,6.46,-12.97,-3.61
136459,4,Running,Negative,8.19,-4.27,0.27,-73.06,-32.38,12.00,327.06,8.63,-69.62,6.92,-12.61,-3.73
136478,4,Running,Negative,8.51,-3.46,-1.16,-59.63,-23.87,10.56,327.19,9.00,-68.50,7.07,-13.00,-4.70
136499,4,Running,Negative,7.99,-3.69,-1.51,-41.75,17.31,23.19,326.75,9.31,-67.56,5.84,-12.49,-4.83
136518,4,Running,Negative,6.49,-2.49,-1.34,-35.44,30.12,21.56,325.94,9.44,-66.87,4.53,-10.34,-4.17
136539,4,Running,Negative,5.89,-1.08,-0.29,-2.75,57.63,22.94,324.94,9.38,-66.44,4.24,-9.05,-4.41
136558,4,Running,Negative,5.75,0.46,-0.23,8.75,67.56,29.31,323.38,9.38,-66.44,3.73,-6.67,-2.37
136579,4,Running,Negative,5.16,3.62,1.71,34.88,85.19,37.19,321.50,9.38,-67.00,3.53,-2.91,-1.37
136599,4,Running,Negative,6.00,7.69,3.47,79.56,86.50,23.06,319.94,8.94,-68.69,7.05,5.16,-3.08
136619,4,Running,Negative,8.96,20.19,0.30,177.31,89.50,-26.50,318.88,7.69,-72.31,8.67,13.02,0.12
136639,4,Running,Negative,6.79,38.87,-6.66,270.00,115.31,-57.19,317.69,6.06,-77.56,2.25,29.81,-6.53
136660,4,Running,Negative,-2.00,39.31,-2.02,208.63,136.13,51.38,315.00,5.88,-81.50,-7.30,29.69,-5.39
136679,4,Running,Negative,-6.48,35.61,-2.33,-19.69,134.38,162.19,309.88,8.31,-82.00,-6.85,17.12,-3.78
136700,4,Running,Negative,-3.87,18.68,-1.31,-116.37,162.00,122.62,305.06,10.44,-79.31,-6.21,0.70,-1.49
136720,4,Running,Negative,-4.53,8.01,1.14,-62.06,161.50,82.00,300.94,11.44,-77.19,-5.46,-2.76,-0.23
136740,4,Running,Negative,-3.38,6.33,1.33,2.56,154.00,69.31,297.25,12.13,-76.31,-4.13,-3.79,-1.29
136760,4,Running,Negative,-1.81,5.32,0.93,11.31,148.44,75.31,293.56,12.81,-75.87,-4.16,-4.36,-1.55
136780,4,Running,Negative,-2.29,4.44,0.57,-22.87,140.88,74.94,290.00,13.50,-74.87,-6.55,-4.75,-3.98
136800,4,Running,Negative,-5.50,3.45,-2.45,-119.69,143.75,58.38,287.13,13.94,-72.37,-9.39,-5.86,-6.08
136819,4,Running,Negative,-10.44,1.23,-4.23,-229.81,157.06,67.31,284.56,14.06,-67.69,-14.57,-9.93,-7.35
136840,4,Running,Negative,-11.96,-2.48,-2.82,-326.19,139.00,97.50,282.13,14.38,-60.88,-12.30,-11.74,-6.74
136860,4,Running,Negative,-9.19,-4.61,-4.22,-279.31,102.94,150.00,279.25,15.44,-54.31,-11.63,-13.19,-9.92
136881,4,Running,Negative,-8.80,-7.85,-3.19,-203.25,63.88,153.69,276.25,16.94,-49.06,-12.35,-14.66,-8.76
136900,4,Running,Negative,-8.43,-9.44,0.92,-182.56,22.37,33.63,275.19,17.56,-45.13,-10.74,-16.66,-2.96
136921,4,Running,Negative,-5.48,-7.43,7.22,-162.19,-9.88,-193.75,278.38,15.75,-42.50,-8.54,-7.10,11.89
136940,4,Running,Negative,-5.99,0.94,18.64,5.06,-73.19,-360.44,285.13,12.31,-42.81,-10.64,1.55,7.94
136961,4,Running,Negative,-10.21,12.49,19.24,48.00,-148.94,-519.56,295.38,7.63,-45.00,-19.48,13.84,14.94
136981,4,Running,Negative,-17.53,34.39,9.72,467.69,-270.25,-394.50,305.81,4.25,-53.13,-13.39,31.51,2.24
137001,4,Running,Negative,1.22,39.33,-2.51,460.00,-230.13,-108.06,311.50,4.00,-63.25,7.04,30.20,-2.02
137021,4,Running,Negative,7.71,35.84,5.89,190.25,-119.87,21.69,313.19,5.13,-68.00,3.54,22.25,2.21
137041,4,Running,Negative,8.23,18.05,5.07,7.56,-108.75,43.63,313.81,6.69,-69.12,3.86,4.49,-0.12
137061,4,Running,Negative,1.15,10.65,6.79,-111.37,-54.13,37.75,314.00,7.88,-67.50,-1.01,-3.86,5.80
137081,4,Running,Negative,1.03,3.78,5.59,-93.87,-82.44,44.88,314.31,9.19,-65.87,0.83,-7.15,1.50
137101,4,Running,Negative,3.90,-0.01,5.62,-89.56,-81.81,61.13,314.44,10.88,-64.06,3.25,-10.40,0.23
137121,4,Running,Negative,5.21,-2.55,1.87,-82.81,-89.50,57.63,314.69,12.56,-62.88,4.37,-11.59,-5.35
137141,4,Running,Negative,7.37,-4.20,-2.30,-57.69,-71.00,28.62,315.13,13.88,-61.94,5.73,-12.56,-7.87
137161,4,Running,Negative,8.33,-3.22,-3.47,-33.81,-34.31,16.62,315.38,14.56,-61.31,6.50,-12.00,-8.02
137181,4,Running,Negative,8.98,-3.14,-3.80,-22.75,9.00,33.38,314.94,15.06,-60.75,6.15,-11.44,-7.81
137201,4,Running,Negative,7.50,-2.79,-2.81,-9.56,55.75,56.69,313.50,15.50,-60.13,3.98,-10.33,-6.80
137221,4,Running,Negative,5.37,-1.82,-0.45,1.75,84.25,60.19,311.50,15.75,-59.56,2.55,-9.41,-4.80
137241,4,Running,Negative,5.23,-0.55,0.58,13.19,92.94,57.56,309.31,15.75,-59.31,2.66,-7.87,-3.39
137262,4,Running,Negative,5.85,2.76,2.62,38.44,106.87,50.25,307.06,15.44,-59.56,3.68,-3.03,-2.06
137281,4,Running,Negative,7.31,8.35,3.58,56.25,106.50,2.38,305.38,14.63,-60.19,9.16,5.95,-0.05
137302,4,Running,Negative,10.88,22.96,3.52,85.94,126.44,-72.94,304.94,12.56,-61.38,8.25,18.50,1.38
137322,4,Running,Negative,9.30,32.15,5.54,138.81,124.00,-58.88,304.44,10.31,-63.56,0.51,30.69,-1.90
137342,4,Running,Negative,-0.83,39.32,5.16,85.25,109.50,58.44,302.50,9.75,-64.94,-4.85,30.58,-0.25
137362,4,Running,Negative,-4.34,30.41,3.66,-33.06,95.00,161.88,298.50,11.44,-64.44,-5.71,13.66,-0.02
137382,4,Running,Negative,-2.93,15.80,3.55,-23.62,101.37,144.75,294.44,13.31,-63.06,-5.43,2.58,-1.24
137402,4,Running,Negative,-2.23,6.85,2.87,41.81,93.31,83.50,291.25,14.13,-62.94,-4.23,-2.07,-2.51
137423,4,Running,Negative,-1.62,5.73,0.89,71.75,95.62,40.81,288.94,14.19,-63.81,-3.90,-3.20,-3.12
137442,4,Running,Negative,-2.11,4.59,0.63,64.06,96.31,30.31,287.00,13.88,-64.62,-4.89,-4.17,-4.39
137463,4,Running,Negative,-3.04,3.91,-1.33,25.69,92.44,39.69,285.06,13.75,-64.87,-7.08,-6.05,-6.62
137482,4,Running,Negative,-5.95,2.09,-2.93,-35.31,109.81,58.31,282.81,13.81,-63.94,-10.03,-7.12,-7.44
137502,4,Running,Negative,-8.76,0.08,-2.86,-128.88,113.56,75.94,280.44,14.06,-61.25,-11.95,-10.66,-6.07
137523,4,Running,Negative,-8.53,-3.27,-1.06,-193.00,77.87,74.25,278.63,14.44,-57.19,-9.68,-11.80,-5.97
137542,4,Running,Negative,-7.09,-5.35,-1.59,-162.13,50.38,67.50,277.19,14.94,-53.44,-10.11,-13.56,-7.18
137563,4,Running,Negative,-8.39,-5.92,-1.25,-124.37,23.75,23.06,276.63,15.13,-50.63,-11.63,-12.80,-5.56
137582,4,Running,Negative,-11.49,-10.41,9.61,-141.13,-58.88,-114.00,278.69,14.38,-48.31,-11.46,-11.43,2.64
137603,4,Running,Negative,-7.86,2.77,7.18,-9.25,-108.25,-217.63,283.38,12.88,-48.94,-8.36,-3.88,3.36
137623,4,Running,Negative,-6.87,9.83,15.89,8.56,-162.44,-378.31,291.00,9.81,-50.19,-10.81,5.65,11.00
137643,4,Running,Negative,-11.48,19.83,18.73,202.31,-224.38,-433.06,301.25,5.56,-53.88,-12.41,27.38,2.70
137663,4,Running,Negative,-8.03,39.33,7.90,377.38,-259.75,-263.25,309.69,3.06,-61.44,-4.65,30.71,3.83
137683,4,Running,Negative,-1.09,39.33,4.46,237.88,-205.31,-35.25,313.75,3.38,-67.62,3.35,26.12,1.82
137703,4,Running,Negative,4.36,28.00,6.58,-6.69,-155.25,35.56,315.31,5.06,-68.62,5.43,13.15,2.01
137724,4,Running,Negative,5.50,12.23,5.78,-85.56,-110.50,23.94,316.56,6.44,-67.06,-1.19,-2.04,2.80
137743,4,Running,Negative,-0.39,3.94,5.50,-57.75,-123.81,9.56,317.88,7.56,-66.12,0.12,-5.13,1.25
137764,4,Running,Negative,5.03,2.96,3.03,-11.94,-133.00,16.87,319.38,8.88,-65.94,4.12,-4.60,-2.63
137783,4,Running,Negative,6.19,3.08,0.55,-9.31,-120.62,25.81,320.38,10.19,-65.87,4.74,-6.74,-4.94
137804,4,Running,Negative,7.88,0.39,-5.03,-58.75,-81.25,17.44,321.25,11.25,-65.12,6.57,-9.75,-9.66
137823,4,Running,Negative,9.16,-1.66,-6.30,-42.88,-30.50,40.31,321.25,12.19,-64.31,8.17,-10.70,-9.30
137843,4,Running,Negative,10.08,-2.22,-4.06,-61.31,29.12,69.50,320.06,13.13,-63.06,7.72,-11.51,-7.58
137864,4,Running,Negative,9.56,-3.72,-3.00,-81.19,69.81,78.25,318.13,13.94,-61.13,6.21,-12.48,-6.91
137883,4,Running,Negative,7.88,-4.18,-2.32,-73.37,104.31,73.87,315.81,14.25,-59.06,4.60,-12.53,-7.06
137904,4,Running,Negative,6.11,-4.71,-1.79,-65.69,130.75,64.56,313.44,14.06,-57.06,2.31,-12.27,-5.22
137924,4,Running,Negative,3.82,-3.00,0.73,-16.12,147.56,49.50,311.00,13.38,-55.75,1.10,-10.16,-3.01
137944,4,Running,Negative,3.56,0.81,4.99,67.56,133.75,21.62,308.94,12.38,-56.00,2.61,-4.48,-0.59
137964,4,Running,Negative,6.18,8.43,4.46,120.94,112.87,-61.88,308.06,10.56,-57.94,7.47,3.31,2.17
137984,4,Running,Negative,7.28,30.02,10.65,252.63,135.38,-136.50,308.81,7.13,-61.69,6.53,27.12,2.28
138004,4,Running,Negative,2.53,39.33,-0.92,263.38,120.87,-49.63,308.44,4.69,-67.37,1.10,30.31,1.53
138024,4,Running,Negative,-2.92,39.33,0.29,255.06,123.44,162.25,304.31,6.31,-72.00,-5.71,30.02,-2.21
138044,4,Running,Negative,-5.83,33.56,5.60,-80.81,101.69,54.69,301.25,7.13,-71.44,-5.67,11.17,-3.65
138065,4,Running,Negative,-4.36,12.91,2.68,-139.56,118.69,73.69,298.75,7.50,-68.44,-6.42,-1.17,1.68
138084,4,Running,Negative,-4.91,5.88,4.24,3.19,91.31,135.75,295.19,8.94,-67.50,-4.11,-7.58,-0.88
138105,4,Running,Negative,-0.13,0.87,0.95,164.00,82.50,164.19,290.69,11.31,-69.37,-2.51,-7.40,-4.46
138124,4,Running,Negative,-2.10,1.07,-1.04,145.38,92.50,121.19,286.38,13.19,-72.00,-3.55,-8.38,-2.74
138145,4,Running,Negative,-1.94,0.44,-2.41,45.06,94.56,50.06,283.56,13.94,-72.87,-5.12,-8.39,-7.34
138165,4,Running,Negative,-4.66,-2.02,-1.61,-62.63,138.19,-3.19,281.88,13.31,-71.37,-8.39,-10.70,-4.78
138184,4,Running,Negative,-6.56,-1.58,-1.09,-124.19,142.19,-0.75,280.44,12.25,-68.69,-11.91,-11.86,-4.45
138205,4,Running,Negative,-10.80,-3.28,-0.90,-136.56,111.00,43.31,278.69,11.94,-65.56,-13.41,-12.44,-5.66
138225,4,Running,Negative,-13.11,-3.48,-1.65,-169.44,60.75,37.75,277.31,12.13,-62.25,-16.18,-20.11,-1.19
138245,4,Running,Negative,-11.90,-6.33,-0.86,-60.00,-45.38,-57.94,278.63,11.81,-60.38,-12.21,-11.91,-6.62
138265,4,Running,Negative,-8.86,-4.44,3.58,-23.00,-81.69,-157.81,282.19,10.25,-59.94,-11.94,-3.85,3.30
138285,4,Running,Negative,-9.03,8.77,4.66,61.31,-187.25,-282.56,288.50,7.63,-61.94,-10.07,4.88,1.00
138305,4,Running,Negative,-11.87,20.55,9.08,101.87,-253.38,-459.94,299.63,2.44,-63.69,-13.50,21.34,1.77
138326,4,Running,Negative,-12.37,38.19,1.69,403.06,-293.81,-328.69,310.63,-2.06,-70.00,-6.99,30.12,-6.25
138345,4,Running,Negative,-0.35,39.33,-1.37,339.75,-237.06,-76.50,317.19,-3.19,-76.87,2.12,29.80,-4.11
138366,4,Running,Negative,2.40,38.45,-0.86,92.19,-168.63,59.38,319.56,-1.81,-79.75,2.73,21.34,-0.20
138385,4,Running,Negative,1.92,21.11,3.56,-6.81,-138.00,101.44,320.13,0.37,-79.87,1.70,4.68,0.71
138406,4,Running,Negative,-0.95,10.63,3.99,-52.69,-121.00,113.00,319.94,2.88,-78.87,-1.51,-3.65,3.78
138425,4,Running,Negative,-0.75,5.19,4.44,-36.06,-132.25,108.69,319.81,5.50,-78.25,0.17,-4.82,1.37
138446,4,Running,Negative,2.09,2.40,1.36,-66.06,-132.94,99.94,320.06,7.94,-77.37,3.56,-10.59,-0.80
138466,4,Running,Negative,4.93,-2.34,1.75,-74.44,-96.50,81.06,320.19,10.06,-76.12,2.60,-12.17,-1.26
138486,4,Running,Negative,5.05,-3.20,0.14,-90.25,-99.94,39.88,320.94,11.50,-74.75,3.30,-13.17,-4.70
138506,4,Running,Negative,6.80,-4.59,-1.75,-42.50,-92.56,10.50,322.19,12.31,-73.94,5.39,-13.28,-4.72
138525,4,Running,Negative,8.95,-2.14,-4.20,-10.94,-51.88,19.31,322.81,12.94,-74.06,7.48,-11.70,-6.51
138546,4,Running,Negative,10.26,-2.61,-3.96,-34.63,3.38,36.63,322.38,13.56,-73.50,7.98,-12.18,-6.18
138566,4,Running,Negative,8.12,-2.97,-2.73,-41.69,59.13,31.87,321.25,13.94,-72.44,4.65,-11.57,-4.81
138586,4,Running,Negative,6.24,-2.57,-0.92,-32.13,89.75,13.00,319.88,13.81,-71.31,3.14,-10.16,-3.41
138606,4,Running,Negative,5.37,-0.43,0.56,3.50,104.12,3.69,318.44,13.25,-70.75,3.29,-8.51,-1.20
138626,4,Running,Negative,5.55,1.80,2.40,75.81,98.44,-14.31,317.00,12.44,-71.37,5.95,-3.62,-1.95
138646,4,Running,Negative,10.21,8.21,-1.63,131.44,87.87,-54.63,317.00,10.25,-74.19,9.51,-1.13,-6.65
138667,4,Running,Negative,4.90,23.59,-2.18,284.88,148.63,-279.63,319.19,4.94,-78.75,2.94,22.71,-14.87
138686,4,Running,Negative,-0.42,39.33,-23.17,335.44,171.06,-247.94,321.69,-0.69,-85.56,-7.06,29.52,-8.41
138707,4,Running,Negative,-10.92,39.33,-13.07,275.69,210.75,52.69,318.19,-1.06,-92.37,-11.17,29.54,-1.73
138727,4,Running,Negative,-10.75,34.79,-2.00,-33.00,161.94,144.69,311.94,1.69,-92.87,-8.44,17.24,-4.22
138747,4,Running,Negative,-4.38,15.57,-5.07,-27.69,189.06,151.94,305.69,4.63,-91.69,-7.06,0.67,-1.94
138767,4,Running,Negative,-4.72,4.58,0.06,8.94,180.94,147.81,299.25,7.63,-90.94,-6.37,-4.39,-3.32
138787,4,Running,Negative,-4.67,2.28,-0.91,-17.31,178.38,103.94,293.56,9.94,-90.31,-6.61,-8.79,0.06
138807,4,Running,Negative,-3.71,0.44,-0.37,-52.31,167.50,21.62,289.63,10.75,-88.94,-6.30,-10.13,-2.69
138827,4,Running,Negative,-4.54,-0.80,-2.03,-118.44,169.88,-46.63,287.56,10.00,-86.31,-7.10,-10.83,-1.78
138847,4,Running,Negative,-9.29,-0.38,-1.99,-142.56,177.25,-45.13,285.88,8.75,-83.12,-12.56,-10.08,-2.29
138867,4,Running,Negative,-11.71,-1.22,-0.07,-234.31,137.44,17.12,283.94,8.25,-78.62,-12.87,-12.73,0.48
138887,4,Running,Negative,-11.90,-10.86,4.96,-244.19,-9.31,9.19,283.63,8.44,-73.44,-12.52,-16.25,-3.92
138907,4,Running,Negative,-10.05,-4.64,-2.15,-162.38,-71.75,21.37,284.44,9.13,-70.50,-10.07,-16.92,-2.42
138928,4,Running,Negative,-10.46,-4.47,0.92,-54.31,-112.12,15.75,285.56,10.13,-69.37,-12.66,-14.89,-2.21
138947,4,Running,Negative,-9.67,-6.43,3.28,-43.13,-181.00,-63.63,288.69,10.56,-68.87,-8.77,-9.09,1.79
138968,4,Running,Negative,-6.85,5.04,6.64,35.44,-197.31,-143.63,293.69,9.63,-69.87,-8.43,0.23,1.08
138987,4,Running,Negative,-6.99,16.24,1.52,14.50,-252.63,-334.06,302.00,6.19,-71.62,-10.16,12.87,4.93
139008,4,Running,Negative,-10.63,34.48,1.96,218.31,-254.44,-345.94,312.63,0.81,-74.75,-9.00,29.87,-11.78
139028,4,Running,Negative,-3.65,39.28,-2.92,128.88,-183.69,-194.50,320.56,-2.56,-77.50,-3.27,29.77,2.15
139048,4,Running,Negative,-2.49,39.23,0.86,88.94,-136.25,-6.00,323.75,-2.94,-79.75,0.43,24.45,0.12
139068,4,Running,Negative,0.90,20.65,2.98,3.69,-91.06,69.81,324.31,-1.50,-79.87,1.56,7.67,1.22
139088,4,Running,Negative,1.81,13.09,2.61,-1.69,-77.31,74.69,324.19,0.12,-79.81,1.86,2.55,0.59
139107,4,Running,Negative,1.62,8.04,3.71,-14.13,-66.56,72.37,323.94,1.69,-79.31,1.49,-2.56,2.19
139128,4,Running,Negative,2.72,6.84,3.23,-43.19,-69.00,52.50,324.25,2.81,-78.25,5.17,-5.01,0.00
139148,4,Running,Negative,7.33,3.17,1.40,-87.12,-87.44,33.19,325.00,3.81,-76.69,8.02,-7.16,-1.66
139167,4,Running,Negative,9.09,1.79,0.86,-94.81,-67.75,43.50,325.06,5.06,-74.69,7.13,-10.02,-1.07
139188,4,Running,Negative,7.67,-0.60,0.03,-122.69,-52.00,79.44,324.63,6.69,-72.37,6.20,-9.72,-4.65
139208,4,Running,Negative,6.83,-2.15,-2.70,-136.50,-39.31,86.56,323.63,8.50,-69.81,6.25,-11.52,-5.42
139228,4,Running,Negative,7.49,-1.93,-3.23,-101.12,6.38,116.25,321.69,10.50,-67.69,5.90,-10.95,-6.89
139248,4,Running,Negative,6.84,-2.42,-3.41,-107.00,48.63,130.13,319.06,12.50,-65.31,5.66,-11.31,-6.63
139269,4,Running,Negative,5.79,-2.98,-2.52,-134.69,95.44,84.06,316.63,13.50,-62.25,1.61,-12.24,-7.46
139288,4,Running,Negative,3.43,-3.14,2.16,-139.63,114.75,68.00,314.44,13.63,-58.94,1.01,-10.65,0.43
139309,4,Running,Negative,3.06,-1.40,5.62,-14.94,92.50,59.94,312.31,13.63,-57.50,2.30,-5.70,0.94
139328,4,Running,Negative,6.45,4.47,6.72,80.94,60.75,20.81,310.75,13.50,-58.25,6.09,0.97,2.55
139349,4,Running,Negative,9.97,15.82,5.00,133.50,65.56,-95.75,311.06,11.81,-60.56,8.04,20.83,2.35
139369,4,Running,Negative,5.59,38.67,2.09,230.00,94.25,-74.31,311.31,9.50,-64.50,-1.15,30.60,-4.21
139389,4,Running,Negative,-1.70,39.30,4.55,128.06,81.62,65.69,309.44,9.31,-66.94,-6.95,30.37,-2.26
139409,4,Running,Negative,-4.67,35.36,1.89,-58.19,91.50,133.00,305.88,10.94,-66.50,-6.96,17.78,-0.72
139429,4,Running,Negative,-3.48,14.52,2.69,-103.75,117.69,81.06,303.00,11.75,-63.88,-5.64,2.57,-1.77
139449,4,Running,Negative,-3.04,7.81,3.46,-62.00,118.50,61.94,300.63,11.75,-61.81,-4.90,-2.78,-0.45
139469,4,Running,Negative,-2.63,4.52,2.80,29.06,113.25,73.00,297.94,11.88,-61.50,-4.40,-4.55,-1.68
139489,4,Running,Negative,-2.60,4.23,2.88,55.56,99.62,71.62,295.19,12.19,-62.00,-5.22,-3.90,-2.04
139510,4,Running,Negative,-3.86,5.53,-0.34,-22.31,80.00,47.38,293.13,12.38,-61.63,-6.51,-3.67,-7.22
139529,4,Running,Negative,-4.76,3.27,-3.92,-145.63,98.81,48.06,291.56,12.25,-59.00,-9.87,-7.14,-9.50
139549,4,Running,Negative,-8.65,-1.55,-4.30,-239.31,112.50,77.50,289.63,12.13,-54.19,-11.27,-10.38,-9.35
139570,4,Running,Negative,-8.85,-4.91,-4.18,-247.44,77.31,103.00,287.56,12.56,-48.75,-9.80,-11.88,-11.01
139589,4,Running,Negative,-7.56,-5.79,-5.04,-175.88,57.19,115.31,285.31,13.25,-44.50,-10.02,-12.37,-11.09
139610,4,Running,Negative,-14.52,-9.46,6.11,-175.94,29.06,52.31,283.88,13.75,-41.00,-14.04,-27.21,0.76
139630,4,Running,Negative,-8.24,-12.81,4.45,16.12,-67.87,-145.56,286.50,13.50,-40.38,-8.93,-13.79,-5.24
139650,4,Running,Negative,-6.85,-1.06,13.09,115.44,-66.81,-244.75,291.13,11.50,-42.56,-8.68,1.92,2.46
139670,4,Running,Negative,-6.68,12.61,11.24,14.38,-129.38,-369.81,298.25,8.63,-44.94,-8.26,4.49,12.96
139690,4,Running,Negative,-12.75,23.63,20.17,218.00,-165.63,-479.44,308.63,4.19,-48.56,-15.64,26.26,11.68
139710,4,Running,Negative,-13.74,39.33,15.33,415.19,-231.19,-261.25,316.81,1.69,-56.44,-2.36,31.15,-0.08
139731,4,Running,Negative,3.81,37.49,7.14,199.38,-170.81,-38.69,320.44,2.19,-61.63,3.62,22.45,3.04
139750,4,Running,Negative,5.26,25.15,8.44,51.00,-126.56,31.50,321.44,3.75,-63.50,4.77,2.76,1.95
139771,4,Running,Negative,1.97,10.21,6.50,-12.69,-66.94,4.38,322.06,4.63,-63.69,0.85,-1.89,3.96
139790,4,Running,Negative,3.39,4.25,6.52,-45.75,-94.75,-17.50,323.44,5.13,-62.94,4.47,-4.56,1.20
139810,4,Running,Negative,6.43,2.20,5.35,-60.88,-99.25,-13.31,324.75,5.81,-61.94,5.62,-7.05,-0.39
139830,4,Running,Negative,6.06,-0.24,0.24,-60.81,-83.94,5.00,325.69,6.69,-60.88,5.74,-9.99,-5.24
139851,4,Running,Negative,7.19,-1.63,-1.46,-53.81,-81.00,2.88,326.63,7.44,-60.19,6.36,-9.65,-7.73
139870,4,Running,Negative,8.73,-1.24,-3.60,-33.69,-59.50,-7.94,327.44,7.81,-59.63,7.63,-9.42,-8.54
